adlib_id,female_13-17,female_18-24,female_25-34,female_35-44,female_45-54,female_55-64,female_65+,male_13-17,male_18-24,male_25-34,male_35-44,male_45-54,male_55-64,male_65+,unknown_13-17,unknown_18-24,unknown_25-34,unknown_35-44,unknown_45-54,unknown_55-64,unknown_65+,unknown_Unknown
1257047678077554,,,,0.022,0.067,0.07,,,,,0.327,0.351,0.158,,,,,0.002,0.002,0.001,,
849697842364890,,,,,,,,,,0.9,0.1,,,,,,,,,,,
1291307257973569,,,0.047,0.006,,,,,,0.832,0.109,,,,,,0.005,0.001,,,,
548860929526773,,,,,,,,,,0.937,0.063,,,,,,,,,,,
280341570338649,,,,0.213,0.161,0.058,,,,,0.361,0.163,0.039,,,,,0.003,0.001,0,,
145423431120328,,,0.28,0.022,,,,,,0.65,0.045,,,,,,0.003,0,,,,
1366631660420675,,,0.942,0.058,,,,,,,,,,,,,,,,,,
2677024642598428,,,0.175,0.131,0.083,0.005,,,,0.294,0.196,0.103,0.004,,,,0.004,0.003,0.001,,,
4313797832030011,,,0.237,0.109,0.065,0.003,,,,0.317,0.167,0.083,0.004,,,,0.009,0.004,0.001,0,,
609144750245076,,,0.175,0.152,0.12,0.008,,,,0.229,0.191,0.112,0.006,,,,0.004,0.002,0.001,0,,
191185593118723,,,0.296,0.1,0.054,0.003,,,,0.365,0.11,0.044,0.002,,,,0.019,0.005,0.002,,,
4834004743317819,,,0.154,0.183,0.139,0.009,,,,0.177,0.199,0.129,0.006,,,,0.002,0.002,0.001,,,
1347775215659677,,,0.159,0.192,0.148,0.013,,,,0.197,0.181,0.1,0.006,,,,0.002,0.002,,,,
231746962298756,,,0.151,0.134,0.107,0.007,,,,0.282,0.201,0.106,0.006,,,,0.003,0.002,0.001,0,,
360863352349814,,,0.164,0.157,0.104,0.01,,,,0.225,0.215,0.114,0.008,,,,,0.005,,,,
381765050058235,,,0.182,0.167,0.143,0.01,,,,0.182,0.185,0.119,0.007,,,,0.002,0.002,0.001,,,
1315779208943241,,,0.149,0.104,0.061,0.003,,,,0.344,0.226,0.101,0.005,,,,0.005,0.002,0.001,0,,
543133846768445,,,0.189,0.233,0.163,0.015,,,,0.159,0.117,0.108,0.015,,,,,0.002,,,,
868079997171391,,,0.222,0.155,0.096,0.006,,,,0.242,0.17,0.09,0.011,,,,0.007,0.001,,,,
3234789893473249,,,0.202,0.228,0.194,0.022,,,,0.145,0.132,0.078,,,,,,,,,,
4986606714701099,,,0.295,0.104,0.063,0.003,,,,0.285,0.155,0.07,0.004,,,,0.016,0.004,0.002,,,
980880102456403,,,0.084,0.082,0.087,0.005,,,,0.235,0.296,0.198,0.008,,,,0.003,0.003,,,,
986213468779409,,,0.328,0.159,0.128,0.01,,,,0.176,0.105,0.079,0.006,,,,0.008,0.002,,,,
1037140807123573,,,0.109,0.098,0.094,0.007,,,,0.371,0.173,0.129,0.011,,,,0.008,0.002,0.001,,,
537282790714975,,,0.493,0.149,0.066,0.004,,,,0.186,0.05,0.02,0.001,,,,0.021,0.007,0.003,0,,
389324956111635,,,0.064,0.085,0.078,0.008,,,,0.279,0.287,0.184,0.008,,,,0.004,0.002,0.002,,,
581125289975261,,,0.215,0.215,0.144,0.005,,,,0.172,0.163,0.067,0.005,,,,0.01,0.005,,,,
967382857172290,,,0.237,0.119,0.069,0.005,,,,0.272,0.173,0.094,0.005,,,,0.017,0.006,0.001,0.001,,
145776347682838,,,0.172,0.142,0.098,0.003,,,,0.231,0.211,0.131,0.007,,,,,0.004,,,,
564447334769852,,,0.175,0.124,0.085,0.005,,,,0.296,0.2,0.102,0.005,,,,0.003,0.003,0.001,,,
2966959523521001,,,0.161,0.147,0.095,0.006,,,,0.287,0.197,0.097,0.004,,,,0.002,0.002,0.001,0,,
191122013012085,,,0.106,0.116,0.103,0.007,,,,0.269,0.243,0.144,0.008,,,,0.001,0.002,0.001,0,,
392658722445781,,,0.111,0.128,0.112,0.009,,,,0.243,0.234,0.152,0.008,,,,0.002,0.002,0.001,,,
439011850877535,,,0.192,0.155,0.086,0.006,,,,0.306,0.171,0.073,0.003,,,,0.004,0.002,0,0,,
2786856198203494,,,0.226,0.208,0.143,0.007,,,,0.178,0.142,0.082,0.006,,,,0.004,0.003,0.001,,,
385442256577314,,,0.31,0.167,0.111,0.006,,,,0.196,0.141,0.055,0.004,,,,0.007,0.002,0,,,
991477968299264,,,0.28,0.179,0.091,0.006,,,,0.251,0.127,0.056,0.003,,,,0.005,0.001,0,,,
552265129360381,,,0.156,0.133,0.097,0.006,,,,0.278,0.203,0.113,0.007,,,,0.003,0.003,0.001,,,
251007640256021,,,0.259,0.109,0.057,0.004,,,,0.338,0.158,0.061,0.004,,,,0.006,0.004,0.001,0,,
579664076490289,,,0.162,0.228,0.134,0.008,,,,0.174,0.192,0.096,0.006,,,,,,,,,
278199107241647,,,0.149,0.118,0.111,0.004,,,,0.263,0.219,0.129,0.006,,,,0.001,,,,,
277579930872153,,,0.328,0.144,0.118,0.006,,,,0.181,0.12,0.084,0.005,,,,0.011,0.002,,,,
1586819574982964,,,0.212,0.187,0.175,0.014,,,,0.154,0.144,0.103,0.006,,,,0.002,0.004,,,,
4296992410397100,,,0.258,0.103,0.049,0.003,,,,0.369,0.149,0.052,0.002,,,,0.012,0.003,0.001,,,
900118650854815,,,0.215,0.173,0.133,0.007,,,,0.184,0.175,0.103,0.005,,,,0.002,0.003,0,,,
3050750731865887,,,0.345,0.089,0.054,0.004,,,,0.337,0.095,0.045,0.003,,,,0.02,0.007,0.001,,,
410830610388679,,,0.255,0.168,0.102,0.005,,,,0.259,0.144,0.054,0.007,,,,0.002,0.003,,,,
553260615906241,,,0.38,0.15,0.101,0.006,,,,0.197,0.093,0.052,0.003,,,,0.012,0.003,0.004,0,,
603865350625583,,,0.333,0.13,0.079,0.004,,,,0.248,0.117,0.051,0.002,,,,0.023,0.007,0.005,0,,
1925365954327634,,,0.191,0.18,0.124,0.017,,,,0.152,0.185,0.146,,,,,0.006,,,,,
560944365112389,,,0.205,0.205,0.15,0.003,,,,0.185,0.161,0.085,0.006,,,,,,,,,
143408697989492,,0.023,0.055,0.061,0.06,0.002,,,0.166,0.251,0.228,0.126,0.016,,,0,0.005,0.005,0.001,0,,
847677852777687,,0.027,0.058,0.089,0.065,0.004,,,0.146,0.24,0.237,0.115,0.007,,,0.001,0.003,0.005,0.002,0,,
449101339667944,,,0.03,0.072,0.128,0.083,,,,0.154,0.226,0.211,0.084,,,,0.003,0.006,0.003,0.001,,
254574829865408,,,,0.036,0.103,0.099,,,,,0.292,0.296,0.166,,,,,0.004,0.003,0.001,,
367400731718990,,,,,,,,,,0.904,0.096,,,,,,,,,,,
366578511678015,,,0.082,0.014,,,,,,0.789,0.108,,,,,,0.006,0.001,,,,
922034298664639,,,0.868,0.132,,,,,,,,,,,,,,,,,,
189978043105296,,,,0.25,0.192,0.062,,,,,0.319,0.143,0.032,,,,,0.002,0.001,0,,
692193428405224,,,0.946,0.054,,,,,,,,,,,,,,,,,,
284880613082581,,,0.372,0.027,,,,,,0.561,0.037,,,,,,0.003,0,,,,
151869523778702,,,,,,,,,,0.944,0.056,,,,,,,,,,,
384915859856237,,,0.033,0.082,0.111,0.053,,,,0.181,0.235,0.214,0.091,,,,,,,,,
889505641941437,,,,,,,,,,0.914,0.086,,,,,,,,,,,
1016463865778959,,,,,,,,,,0.909,0.091,,,,,,,,,,,
564078378365531,,,,,,,,,,0.908,0.092,,,,,,,,,,,
1040834293350914,,,,,,,,,,0.946,0.054,,,,,,,,,,,
4317808474980107,,,,,,,,,,0.868,0.132,,,,,,,,,,,
203717495080220,,,,,,,,,,0.904,0.096,,,,,,,,,,,
399048864932599,,,,,,,,,,0.922,0.078,,,,,,,,,,,
522662425498925,,,,,,,,,,0.929,0.071,,,,,,,,,,,
830612080944208,,,,,,,,,,0.947,0.053,,,,,,,,,,,
261833722485522,,,,,,,,,,0.947,0.053,,,,,,,,,,,
542377296819526,,,,,,,,,,0.951,0.049,,,,,,,,,,,
2914957432099554,,,,,,,,,,0.946,0.054,,,,,,,,,,,
1078051766275392,,,,,,,,,,0.949,0.051,,,,,,,,,,,
315433887004132,,,,,,,,,,0.937,0.063,,,,,,,,,,,
856661354985627,,,,,,,,,,0.902,0.098,,,,,,,,,,,
221785546587064,,,,,,,,,,0.887,0.113,,,,,,,,,,,
989837254892919,,,,,,,,,,0.935,0.065,,,,,,,,,,,
888523701789270,,,,,,,,,,0.899,0.101,,,,,,,,,,,
608049710380942,,,,,,,,,,0.953,0.047,,,,,,,,,,,
3030709267206664,,,,,,,,,,0.954,0.046,,,,,,,,,,,
603322597711144,,,,,,,,,,0.972,0.028,,,,,,,,,,,
372508207899046,,,,,,,,,,0.942,0.058,,,,,,,,,,,
1284100478701487,,,,,,,,,,0.931,0.069,,,,,,,,,,,
756309871743963,,,,,,,,,,0.946,0.054,,,,,,,,,,,
2926973444230347,,,0.044,0.074,0.127,0.076,,,,0.169,0.209,0.198,0.092,,,,0.002,0.004,0.003,0.001,,
437429607622062,,,0.023,0.052,0.071,0.041,,,,0.199,0.3,0.223,0.083,,,,0.002,0.003,0.002,0.001,,
173942791483780,,,,0.016,0.086,0.096,,,,,0.26,0.374,0.164,,,,,0.005,,,,
546217816472841,,,,,,,,,,0.906,0.094,,,,,,,,,,,
569486114195478,,,,0.019,0.053,0.063,,,,,0.288,0.362,0.211,,,,,,0.005,,,
547497809876436,,,,0.019,0.061,0.112,,,,,0.214,0.356,0.232,,,,,0.001,0.002,0.002,,
1717227668467232,,,,0.015,0.05,0.055,,,,,0.296,0.377,0.203,,,,,0.003,,,,
1697719390396973,,,0.065,,,,,,,0.846,0.089,,,,,,,,,,,
595401765156300,,,,,,,,,,0.946,0.054,,,,,,,,,,,
645469129703963,,,,0.204,0.163,0.06,,,,,0.343,0.183,0.04,,,,,0.004,0.003,0,,
667543774217383,,,0.356,0.016,,,,,,0.588,0.037,,,,,,0.003,,,,,
1476282382740634,,,0.391,0.023,,,,,,0.548,0.026,,,,,,0.01,0.001,,,,
174294481494740,,,,0.233,0.17,0.063,,,,,0.302,0.184,0.04,,,,,0.003,0.004,0.001,,
231635498904993,,,,,,,,,,0.965,0.035,,,,,,,,,,,
562729528194030,,,,,,,,,,0.959,0.041,,,,,,,,,,,
654744438838154,,,0.332,0.023,,,,,,0.599,0.043,,,,,,0.003,,,,,
1540264136321462,,,,0.282,0.197,0.058,,,,,0.296,0.129,0.03,,,,,0.004,0.003,0.001,,
253980873124870,,,0.969,0.031,,,,,,,,,,,,,,,,,,
698714921525786,,,0.955,0.045,,,,,,,,,,,,,,,,,,
664845527824306,,,0.926,0.074,,,,,,,,,,,,,,,,,,
1260991054376556,,,0.29,0.025,,,,,,0.628,0.052,,,,,,0.005,,,,,
4383827941678132,,,0.909,0.091,,,,,,,,,,,,,,,,,,
1198777030603983,,,,0.23,0.169,0.056,,,,,0.334,0.175,0.032,,,,,0.003,0.001,0,,
249304360436922,,,,,,,,,,0.943,0.057,,,,,,,,,,,
576246146837494,,,0.303,0.019,,,,,,0.628,0.046,,,,,,0.004,0,,,,
536556804265833,,,,0.051,0.139,0.116,,,,,0.245,0.304,0.141,,,,,0.002,0.001,0.001,,
834776543903405,,,,0.197,0.166,0.057,,,,,0.358,0.177,0.039,,,,,0.002,0.001,0,,
977170626183121,,,0.869,0.131,,,,,,,,,,,,,,,,,,
563214794876127,,,0.104,0.014,,,,,,0.751,0.127,,,,,,0.003,0.001,,,,
953163831899845,,,,,,,,,,0.944,0.056,,,,,,,,,,,
1088158428382106,,,0.952,0.048,,,,,,,,,,,,,,,,,,
282213906675408,,,,,,,,,,0.888,0.112,,,,,,,,,,,
2386323408167666,,,0.902,0.098,,,,,,,,,,,,,,,,,,
617700972738837,,,,,,,,,,0.931,0.069,,,,,,,,,,,
240965501293750,,,0.152,0.016,,,,,,0.745,0.076,,,,,,0.01,0.002,,,,
1102840286913670,,,,0.069,0.112,0.088,,,,,0.283,0.265,0.176,,,,,0.004,0.002,0.001,,
1985875474914338,,,0.024,0.004,,,,,,0.818,0.151,,,,,,0.002,0.001,,,,
275372194031303,,,,0.016,0.023,0.022,,,,,0.452,0.356,0.125,,,,,0.003,0.003,0,,
282368373223232,,,,,,,,,,0.866,0.134,,,,,,,,,,,
1249644005467102,,,0.853,0.147,,,,,,,,,,,,,,,,,,
385597812917578,,,,0.162,0.127,0.044,,,,,0.427,0.196,0.039,,,,,0.003,0.001,0,,
377344090752976,,,0.942,0.058,,,,,,,,,,,,,,,,,,
567490284451035,,,,,,,,,,0.941,0.059,,,,,,,,,,,
2971102186511274,,,0.189,0.019,,,,,,0.727,0.057,,,,,,0.006,0.001,,,,
377711590613300,,,0.041,0.002,,,,,,0.822,0.13,,,,,,0.004,0.001,,,,
932525067606731,,,,,,,,,,0.882,0.118,,,,,,,,,,,
340538071062014,,,0.88,0.12,,,,,,,,,,,,,,,,,,
2945632705766681,,,,0.014,0.059,0.09,,,,,0.214,0.356,0.258,,,,,0.005,0.002,0.002,,
167871862029998,,,0.297,0.033,,,,,,0.613,0.051,,,,,,0.005,0.001,,,,
236835988205586,,,,0.18,0.167,0.073,,,,,0.339,0.191,0.047,,,,,0.002,0.001,,,
1716250455231415,,,0.937,0.063,,,,,,,,,,,,,,,,,,
320393259833399,,,,,,,,,,0.935,0.065,,,,,,,,,,,
375777350607037,,,0.874,0.126,,,,,,,,,,,,,,,,,,
541193433796688,,,,0.033,0.111,0.114,,,,,0.208,0.327,0.203,,,,,0.002,0.002,0.001,,
888856785315079,,,,,,,,,,0.911,0.089,,,,,,,,,,,
934876037067263,,,0.099,0.012,,,,,,0.785,0.1,,,,,,0.003,0.001,,,,
204704355040728,,,0.947,0.053,,,,,,,,,,,,,,,,,,
376950157346137,,,,,,,,,,0.942,0.058,,,,,,,,,,,
381456753494360,,,,0.181,0.163,0.065,,,,,0.353,0.189,0.045,,,,,0.003,0.001,0,,
2091174091065977,,,0.28,0.02,,,,,,0.644,0.051,,,,,,0.004,0,,,,
833272237382139,,,,0.031,0.08,0.063,,,,,0.319,0.337,0.157,,,,,0.008,0.003,0.001,,
354337229758474,,,,,,,,,,0.923,0.077,,,,,,,,,,,
161483206118997,,,0.899,0.101,,,,,,,,,,,,,,,,,,
214550817182873,,,0.026,0.004,,,,,,0.89,0.075,,,,,,0.005,0,,,,
876381233303986,,,0.2,0.017,,,,,,0.728,0.052,,,,,,0.002,0,,,,
565426561553112,,,0.945,0.055,,,,,,,,,,,,,,,,,,
456478965319154,,,,,,,,,,0.944,0.056,,,,,,,,,,,
822564161735773,,,,0.166,0.13,0.043,,,,,0.417,0.203,0.038,,,,,0.002,0.001,0,,
891923671682835,,,,0.06,0.121,0.093,,,,,0.329,0.281,0.113,,,,,0.002,0.002,0,,
528327478277332,,,0.12,0.018,,,,,,0.763,0.096,,,,,,0.003,0.001,,,,
297828728571935,,,,,,,,,,0.901,0.099,,,,,,,,,,,
365405778502951,,,0.858,0.142,,,,,,,,,,,,,,,,,,
177597644440643,,,,,,,,,,0.923,0.077,,,,,,,,,,,
236401141699421,,,0.453,0.045,,,,,,0.454,0.046,,,,,,0.002,0,,,,
991064851682653,,,,0.245,0.17,0.051,,,,,0.342,0.159,0.031,,,,,0.002,0.001,0,,
432806757998911,,,0.928,0.072,,,,,,,,,,,,,,,,,,
321809079692921,,,,0.046,0.075,0.054,,,,,0.432,0.288,0.097,,,,,0.005,0.002,0,,
427611338595425,,,,,,,,,,0.914,0.086,,,,,,,,,,,
686737062261516,,,0.058,0.008,,,,,,0.847,0.081,,,,,,0.005,0.001,,,,
1758321804369439,,,0.878,0.122,,,,,,,,,,,,,,,,,,
384164556413555,,,,,,,,,,0.932,0.068,,,,,,,,,,,
237470654921588,,,0.277,0.027,,,,,,0.633,0.06,,,,,,0.002,0,,,,
5971799002892957,,,0.924,0.076,,,,,,,,,,,,,,,,,,
368102361607976,,,,0.264,0.212,0.074,,,,,0.259,0.153,0.036,,,,,0.002,0.001,0,,
218434863553766,,,0.377,0.028,,,,,,0.555,0.038,,,,,,0.002,0,,,,
846105289363006,,,,0.207,0.181,0.068,,,,,0.337,0.167,0.038,,,,,0.002,0.001,,,
1282625942168853,,,,,,,,,,0.945,0.055,,,,,,,,,,,
4288187891262001,,,0.939,0.061,,,,,,,,,,,,,,,,,,
313957127176123,,,,0.026,0.05,0.043,,,,,0.426,0.341,0.111,,,,,0.002,0.001,0,,
363357471932893,,,0.859,0.141,,,,,,,,,,,,,,,,,,
4538803739503417,,,0.034,0.006,,,,,,0.842,0.115,,,,,,0.003,0,,,,
6020418884697801,,,,,,,,,,0.896,0.104,,,,,,,,,,,
291788872714066,,,,0.236,0.171,0.057,,,,,0.337,0.164,0.034,,,,,0.002,0.001,0,,
2700398303597405,,,0.275,0.028,,,,,,0.64,0.055,,,,,,0.002,0,,,,
1052076872231147,,,0.92,0.08,,,,,,,,,,,,,,,,,,
1455310474803057,,,,,,,,,,0.927,0.073,,,,,,,,,,,
1203034666880162,,,,0.028,0.045,0.039,,,,,0.477,0.298,0.101,,,,,0.008,0.003,,,
276564900486706,,,,,,,,,,0.937,0.063,,,,,,,,,,,
535268574194797,,,0.023,0.002,,,,,,0.897,0.073,,,,,,0.005,0.001,,,,
645144806462719,,,0.919,0.081,,,,,,,,,,,,,,,,,,
1021552011927704,,,0.461,0.062,,,,,,0.43,0.044,,,,,,0.002,0.001,,,,
200283538673542,,,,,,,,,,0.917,0.083,,,,,,,,,,,
1265248407243403,,,,0.283,0.254,0.107,,,,,0.179,0.133,0.041,,,,,0.002,0.001,0,,
4104662636322615,,,0.894,0.106,,,,,,,,,,,,,,,,,,
584965596018548,,,,0.254,0.171,0.048,,,,,0.349,0.146,0.028,,,,,0.003,0.001,0,,
1422982758083297,,,0.927,0.073,,,,,,,,,,,,,,,,,,
1644696155741727,,,0.26,0.026,,,,,,0.662,0.05,,,,,,0.003,0,,,,
2945832152343673,,,,,,,,,,0.94,0.06,,,,,,,,,,,
208698377890493,,,,0.025,0.081,0.082,,,,,0.251,0.335,0.222,,,,,0.002,0.002,,,
160009312913865,,,,,,,,,,0.92,0.08,,,,,,,,,,,
553810315971665,,,0.886,0.114,,,,,,,,,,,,,,,,,,
822866108420254,,,0.061,0.009,,,,,,0.835,0.091,,,,,,0.004,0,,,,
518282069268451,,,0.394,0.04,,,,,,0.509,0.055,,,,,,0.002,0,,,,
1845485042300372,,,0.923,0.077,,,,,,,,,,,,,,,,,,
2921194338121851,,,,0.225,0.209,0.085,,,,,0.258,0.175,0.045,,,,,0.001,0,0,,
277745460355671,,,,,,,,,,0.927,0.073,,,,,,,,,,,
589787655714350,,,,0.018,0.043,0.048,,,,,0.403,0.337,0.144,,,,,0.004,0.002,0.001,,
1059043774636139,,,0.907,0.093,,,,,,,,,,,,,,,,,,
580963506647250,,,,,,,,,,0.929,0.071,,,,,,,,,,,
889736598289701,,,0.023,0.004,,,,,,0.891,0.077,,,,,,0.005,0.001,,,,
536006757619894,,,,,,,,,,0.941,0.059,,,,,,,,,,,
941514859798359,,,0.387,0.036,,,,,,0.53,0.045,,,,,,0.003,0,,,,
275649481032879,,,,0.229,0.192,0.072,,,,,0.305,0.161,0.04,,,,,0.002,0.001,0,,
381805626634013,,,0.929,0.071,,,,,,,,,,,,,,,,,,
329387918916719,,,0.867,0.133,,,,,,,,,,,,,,,,,,
363643155366785,,,0.093,0.018,,,,,,0.79,0.094,,,,,,0.004,0.001,,,,
169570001944302,,,,0.036,0.127,0.132,,,,,0.195,0.315,0.192,,,,,0.001,0.002,0,,
862637204618975,,,,,,,,,,0.912,0.088,,,,,,,,,,,
586477192351536,,,,,,,,,,0.923,0.077,,,,,,,,,,,
211284740859828,,,0.926,0.074,,,,,,,,,,,,,,,,,,
234344915232731,,,,0.201,0.179,0.069,,,,,0.319,0.187,0.043,,,,,0.001,0,0,,
146548844291421,,,0.259,0.025,,,,,,0.653,0.061,,,,,,0.002,0,,,,
594127451955687,,,0.03,0.004,,,,,,0.847,0.111,,,,,,0.006,0.001,,,,
247438523769783,,,,0.018,0.054,0.071,,,,,0.201,0.368,0.282,,,,,0.002,0.002,0.001,,
177133431153366,,,,,,,,,,0.903,0.097,,,,,,,,,,,
199932458820345,,,0.893,0.107,,,,,,,,,,,,,,,,,,
267461008203691,,,0.924,0.076,,,,,,,,,,,,,,,,,,
584668482690791,,,,,,,,,,0.928,0.072,,,,,,,,,,,
2941377759470050,,,,0.195,0.178,0.073,,,,,0.323,0.184,0.044,,,,,0.002,0.001,0,,
836748673703918,,,0.292,0.029,,,,,,0.62,0.057,,,,,,0.002,0,,,,
932560367326365,,0.038,0.091,0.134,0.078,,,,0.155,0.208,0.208,0.082,,,,0.001,0.002,0.002,0.001,,,
3016157298629306,,,,0.026,0.102,0.162,,,,,0.148,0.33,0.228,,,,,0.003,0.001,0,,
400808741456970,,,0.14,0.024,,,,,,0.731,0.099,,,,,,0.005,0.001,,,,
206483961502196,,,,,,,,,,0.895,0.105,,,,,,,,,,,
439038501065613,,,0.883,0.117,,,,,,,,,,,,,,,,,,
136216512022427,,,,,,,,,,0.933,0.067,,,,,,,,,,,
208678237884192,,,0.266,0.026,,,,,,0.653,0.052,,,,,,0.003,0,,,,
220945693296067,,,,0.215,0.168,0.057,,,,,0.355,0.167,0.034,,,,,0.002,0.001,0,,
4144218285654110,,,0.924,0.076,,,,,,,,,,,,,,,,,,
335962651603689,,,0.884,0.116,,,,,,,,,,,,,,,,,,
380495963521500,,,,,,,,,,0.921,0.079,,,,,,,,,,,
557252482136662,,,0.022,0.003,,,,,,0.887,0.084,,,,,,0.003,0,,,,
2596082087362532,,,,0.02,0.055,0.06,,,,,0.297,0.363,0.203,,,,,0.001,0.001,0,,
4308698942509343,,,0.262,0.023,,,,,,0.66,0.053,,,,,,0.002,0,,,,
535621347665021,,,,0.181,0.148,0.051,,,,,0.383,0.193,0.042,,,,,0.002,0.001,0,,
345910923839356,,,0.921,0.079,,,,,,,,,,,,,,,,,,
1434351906925128,,,,,,,,,,0.933,0.067,,,,,,,,,,,
591765005324523,,,,,,,,,,0.954,0.046,,,,,,,,,,,
382058289941038,,,0.922,0.078,,,,,,,,,,,,,,,,,,
964628904330643,,,,0.016,0.034,0.036,,,,,0.411,0.34,0.155,,,,,0.005,0.002,0,,
1567858403573019,,,0.014,0.001,,,,,,0.925,0.057,,,,,,0.004,,,,,
888837152035962,,,,,,,,,,0.927,0.073,,,,,,,,,,,
165281495635618,,,0.923,0.077,,,,,,,,,,,,,,,,,,
340951457698710,,,0.288,0.029,,,,,,0.62,0.06,,,,,,0.003,0,,,,
810256219617039,,,,0.196,0.173,0.067,,,,,0.331,0.186,0.045,,,,,0.002,0.001,0,,
140904794857756,,,0.909,0.091,,,,,,,,,,,,,,,,,,
441625943567931,,,,0.021,0.059,0.058,,,,,0.317,0.353,0.186,,,,,0.003,0.002,0,,
849594492350040,,,,,,,,,,0.934,0.066,,,,,,,,,,,
223231486392876,,,0.03,0.004,,,,,,0.88,0.082,,,,,,0.004,0,,,,
539202147195059,,,0.926,0.074,,,,,,,,,,,,,,,,,,
581254909714801,,,0.263,0.023,,,,,,0.658,0.054,,,,,,0.002,0,,,,
368223418014695,,,,0.2,0.159,0.055,,,,,0.373,0.172,0.038,,,,,0.002,0.001,0,,
1911001355744543,,,,,,,,,,0.937,0.063,,,,,,,,,,,
558056198716843,,,,,,,,,,0.893,0.107,,,,,,,,,,,
354026839671024,,,,0.314,0.295,0.137,,,,,0.107,0.104,0.039,,,,,0.002,0.002,0,,
1853483534826543,,,0.627,0.081,,,,,,0.252,0.035,,,,,,0.003,0.001,,,,
2838981136362777,,,0.876,0.124,,,,,,,,,,,,,,,,,,
322043179664762,,,0.924,0.076,,,,,,,,,,,,,,,,,,
583849529315167,,,,0.264,0.197,0.065,,,,,0.294,0.146,0.032,,,,,0.002,0.001,0,,
595102088314437,,,,,,,,,,0.929,0.071,,,,,,,,,,,
4152124618199870,,,0.302,0.029,,,,,,0.617,0.049,,,,,,0.002,0,,,,
203784814963649,,,0.887,0.113,,,,,,,,,,,,,,,,,,
591025125237534,,,,,,,,,,0.91,0.09,,,,,,,,,,,
158014073109010,,,0.035,0.005,,,,,,0.861,0.097,,,,,,0.002,0.001,,,,
513012029803828,,,,0.037,0.053,0.037,,,,,0.503,0.286,0.084,,,,,0.001,0.001,,,
899042350705983,,,0.919,0.081,,,,,,,,,,,,,,,,,,
1013284029423949,,,,,,,,,,0.935,0.065,,,,,,,,,,,
1041429963066804,,,0.261,0.026,,,,,,0.65,0.061,,,,,,0.002,0,,,,
3050385438574112,,,,0.199,0.162,0.064,,,,,0.35,0.183,0.04,,,,,0.002,0.001,0,,
140113088197875,,,,,,,,,,0.899,0.101,,,,,,,,,,,
170645375158311,,,0.872,0.128,,,,,,,,,,,,,,,,,,
341579367623093,,,,0.03,0.071,0.065,,,,,0.348,0.335,0.149,,,,,0.002,0.001,0,,
943778836480988,,,0.081,0.013,,,,,,0.791,0.111,,,,,,0.003,0,,,,
195873845918138,,,0.246,0.022,,,,,,0.679,0.051,,,,,,0.002,0,,,,
248690007090358,,,,0.219,0.171,0.064,,,,,0.335,0.173,0.036,,,,,0.002,0.001,0,,
864204560882131,,,,,,,,,,0.936,0.064,,,,,,,,,,,
1417812928601424,,,0.937,0.063,,,,,,,,,,,,,,,,,,
380673830145516,,,0.61,0.102,,,,,,0.247,0.036,,,,,,0.004,0.001,,,,
432039224662858,,,,,,,,,,0.895,0.104,,,,,,,,,,,
4141429392644583,,,,0.309,0.348,0.178,,,,,0.059,0.072,0.031,,,,,0.002,0.001,0,,
566597211135336,,,0.858,0.142,,,,,,,,,,,,,,,,,,
667640711297640,,,,0.195,0.152,0.053,,,,,0.384,0.177,0.035,,,,,0.002,0.001,0,,
351276503153105,,,0.334,0.02,,,,,,0.601,0.042,,,,,,0.003,0,,,,
578341203187679,,,,,,,,,,0.943,0.057,,,,,,,,,,,
231842038850044,,,0.954,0.046,,,,,,,,,,,,,,,,,,
501416814531490,,,0.031,0.044,0.038,,,,,0.255,0.364,0.262,,,,,0.001,0.003,0.001,,,
356289716096933,,,0.895,0.105,,,,,,,,,,,,,,,,,,
504055864028159,,,,0.088,0.167,0.107,,,,,0.222,0.279,0.133,,,,,0.003,0,0.001,,
579882956471997,,,0.283,0.029,,,,,,0.603,0.083,,,,,,0.002,0.001,,,,
1215609845546906,,,,,,,,,,0.897,0.103,,,,,,,,,,,
534787741179884,,,0.941,0.059,,,,,,,,,,,,,,,,,,
941975936380458,,,,,,,,,,0.944,0.056,,,,,,,,,,,
1053093895432299,,,0.34,0.027,,,,,,0.587,0.044,,,,,,0.002,0,,,,
640159440707967,,,,0.231,0.205,0.079,,,,,0.279,0.167,0.035,,,,,0.002,0.001,0,,
1619655714897535,,,,,,,,,,0.935,0.065,,,,,,,,,,,
947601239415361,,,,0.045,0.128,0.157,,,,,0.162,0.289,0.214,,,,,0.002,0.002,0.002,,
398454018284522,,,0.942,0.058,,,,,,,,,,,,,,,,,,
2939017512982674,,,0.213,0.025,,,,,,0.694,0.06,,,,,,0.008,,,,,
977610586116385,,,0.969,0.031,,,,,,,,,,,,,,,,,,
1419465091742825,,,0.489,0.017,,,,,,0.469,0.022,,,,,,0.003,0,,,,
1180661362433835,,,,0.283,0.181,0.048,,,,,0.312,0.147,0.026,,,,,0.003,0.001,0,,
400368868225032,,,,,,,,,,0.96,0.04,,,,,,,,,,,
519326049374225,,,0.016,0.03,0.02,,,,,0.258,0.384,0.281,,,,,0.005,0.005,0.001,,,
186793553369165,,,,0.021,0.039,0.032,,,,,0.292,0.39,0.22,,,,,0.004,0.002,0.001,,
350238903357849,,,0.906,0.094,,,,,,,,,,,,,,,,,,
